#TIME,UID,dx/dt,dy/dt
#TU=60,,,
964,764,-60,0
965,765,-110,40
966,766,0,-70
967,768,50,-40
968,769,-20,-120
969,769,10,-60
970,769,10,-60
971,769,0,-70
972,769,-60,-30
973,770,60,60
974,770,60,60
975,771,0,130
976,772,-10,70
977,773,-20,-160
978,774,-90,-40
979,775,50,40
980,775,40,50
981,776,-140,-100
982,778,70,0
983,778,60,0
984,778,70,0
985,779,0,100
986,779,0,110
987,781,0,180
988,783,70,-60
989,784,0,130
990,785,0,-170
991,785,0,-90
992,785,0,-90
993,785,-90,-10
994,786,0,-40
995,787,0,-130
996,787,0,-60
997,788,-50,-40
998,788,-50,-40
999,791,20,-200
1000,794,10,70
1001,794,10,70
1002,794,10,70
1003,796,0,-80
1004,797,10,-150
1005,797,0,-90
1006,798,-80,10
1007,800,-110,100
1008,801,180,0
1009,801,110,0
1010,803,-120,-50
1011,804,-70,-50
1012,804,-30,-30
1013,807,-10,-150
1014,808,0,-170
1015,808,10,-30
1016,808,10,-90
1017,808,0,-100
1018,811,-10,-70
1019,811,0,-70
1020,814,100,110
1021,814,60,60
1022,816,-100,80
1023,817,220,10
1024,818,-90,0
1025,819,-30,-140
1026,819,-20,-80
1027,819,-20,-40
1028,819,-10,-50
1029,819,-80,-10
1030,819,-80,0
1031,820,-180,130
1032,820,-90,70
1033,820,-20,110
1034,821,160,-70
1035,821,90,-40
1036,824,70,0
1037,825,-160,140
1038,825,-100,60
1039,825,-110,30
1040,829,140,110
1041,830,-70,-90
1042,830,-40,-50
1043,832,0,-170
1044,832,0,-90
1045,833,-70,0
1046,834,70,-80
1047,836,20,-150
1048,836,10,-90
1049,836,10,-80
1050,836,10,-40
1051,836,80,-10
1052,838,110,-80
1053,839,10,-120
1054,840,-20,-90
1055,841,80,120
1056,842,-20,-110
1057,842,0,-60
1058,843,-100,-20
1059,843,-60,-10
1060,845,0,60
1061,846,0,-150
1062,847,30,190
1063,848,70,60
1064,849,-130,-90
1065,851,-150,20
1066,852,0,-80
1067,852,0,-80
1068,853,20,-120
1069,853,10,-60
1070,854,10,150
1071,857,-10,-190
1072,858,-90,-10
1073,858,-80,10
1074,859,-140,0
1075,860,70,0
1076,861,70,-160
1077,864,120,10
1078,864,60,0
1079,864,70,0
1080,867,140,-110
1081,867,70,-60
1082,867,60,-40
1083,867,20,-90
1084,868,0,80
1085,870,20,130
1086,872,0,-110
1087,873,0,-120
1088,874,90,120
1089,874,50,70
1090,876,0,-90
1091,876,0,-100
1092,876,0,-100
1093,879,10,90
1094,882,-100,70
1095,884,140,-130
1096,885,-50,-80
1097,885,-80,-50
1098,887,20,180
1099,888,-80,-10
1100,888,-70,-10
1101,889,-140,100
1102,889,-80,50
1103,889,-70,50
1104,889,-90,10
1105,889,-90,10
1106,890,0,-140
1107,890,0,-80
1108,891,0,-80
1109,892,0,-170
1110,894,-70,60
1111,897,0,-100
1112,899,0,-180
1113,899,0,-100
1114,900,0,-60
1115,901,-30,190
1116,903,190,0
1117,904,-20,-110
1118,904,-10,-120
1119,904,10,-110
1120,904,0,-110
1121,907,140,140
1122,907,80,80
1123,908,0,-80
1124,910,20,-150
1125,911,-120,90
1126,911,-70,60
1127,911,-80,50
1128,911,-50,40
1129,911,-60,10
1130,913,180,10
1131,913,100,0
1132,914,100,0
1133,915,0,-180
1134,916,10,170
1135,917,70,-60
1136,917,60,-40
1137,917,50,-50
1138,921,0,-110
1139,922,0,-120
1140,924,0,190
1141,924,0,100
1142,925,120,-10
1143,925,70,0
1144,927,0,110
1145,929,140,-100
1146,930,-40,-210
1147,930,10,-60
1148,933,-20,-80
1149,934,70,60
1150,934,40,30
1151,934,30,30
1152,935,120,10
1153,935,70,0
1154,935,70,0
1155,935,70,0
1156,935,70,0
1157,937,0,-130
1158,939,120,-120
1159,939,70,-70
1160,941,-40,-140
1161,941,-20,-70
1162,941,-10,-80
1163,941,-10,-40
1164,942,0,-150
1165,943,100,0
1166,944,-130,-170
1167,944,-80,-40
1168,946,-100,-30
1169,947,80,-10
1170,948,60,70
1171,948,40,30
1172,949,-20,-100
1173,949,-10,-50
1174,953,-80,80
1175,953,-80,70
1176,953,-20,100
1177,953,0,100
1178,953,0,110
1179,953,0,110
1180,954,0,-70
1181,954,0,-70
1182,956,20,-110
1183,956,10,-60
1184,958,60,60
1185,959,20,-120
1186,959,10,-70
1187,959,10,-60
1188,959,0,-40
1189,960,0,110
1190,961,140,-110
1191,961,70,-40
1192,963,0,-60
1193,965,0,-170
1194,966,-120,110
1195,966,-40,90
1196,967,0,-160
1197,968,-130,-30
1198,968,-70,10
1199,968,-70,-20
1200,968,-70,-20
1201,969,0,50
1202,969,-10,40
1203,970,100,-120
1204,972,-50,-70
1205,972,-50,-70
1206,974,120,110
1207,975,-50,-50
1208,976,0,-190
1209,978,70,-60
1210,978,40,-30
1211,978,30,-30
1212,979,190,-20
1213,979,110,0
1214,980,-170,130
1215,981,100,130
1216,983,70,-40
1217,985,-120,90
1218,985,-70,50
1219,985,-60,50
1220,987,110,0
1221,988,-110,60
1222,990,0,-80
1223,992,-150,80
1224,992,-80,40
1225,994,60,0
1226,994,70,0
1227,996,90,-120
1228,996,50,-60
1229,996,40,-60
1230,998,110,70
1231,999,-10,60
1232,1001,100,-70
1233,1002,120,-60
1234,1003,0,-70
1235,1004,100,80
1236,1006,-10,-80
1237,1006,0,-40
1238,1006,0,-50
1239,1006,-10,-50
1240,1008,-20,-80
1241,1008,-20,-70
1242,1008,-20,-80
1243,1009,10,-50
1244,1010,150,0
1245,1010,80,0
1246,1010,70,0
1247,1014,160,-10
1248,1014,90,0
1249,1015,50,-40
1250,1015,0,-90
1251,1016,0,-100
1252,1016,0,-60
1253,1016,0,-50
1254,1017,180,0
1255,1017,90,0
1256,1019,140,10
1257,1022,-100,0
